Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_CGPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Number_of_Subjects,Average_Score
ID03994,Male,24,Mathematics,68.8,13.4,3.73,6.4,8,4.0,5,99.55
ID03995,Male,20,Psychology,69.8,9.3,2.09,4.4,14,2.19,6,66.61
ID03996,Male,19,Economics,76.0,7.8,4.0,7.5,11,4.0,5,90.1
ID03997,Male,21,Business,90.9,9.0,3.45,9.8,10,4.0,4,91.88
ID03998,Male,23,Psychology,90.4,2.1,3.15,7.5,4,3.6,8,69.84
ID03999,Male,24,Mathematics,72.4,9.7,2.65,6.7,6,2.91,7,74.04
ID04000,Male,19,Economics,67.5,3.5,2.88,8.0,10,3.09,6,68.64
ID04001,Female,22,Psychology,89.2,4.9,3.4,7.1,7,3.77,5,83.72
ID04002,Female,19,Mathematics,82.3,3.9,3.42,7.1,11,3.81,8,75.38
ID04003,Female,21,Computer Science,100.0,8.4,3.43,6.9,11,4.0,4,87.6
ID04004,Male,19,Computer Science,85.5,0.6,2.74,7.3,9,2.86,6,64.64
ID04005,Male,24,Engineering,100.0,1.9,2.64,6.4,6,2.77,8,67.5
ID04006,Male,19,Business,67.4,9.0,3.2,4.6,6,3.31,8,79.8
ID04007,Male,19,Computer Science,61.4,2.6,3.48,9.8,8,3.5,5,67.43
ID04008,Male,19,Mathematics,68.2,8.2,3.1,7.8,6,3.53,7,77.07
ID04009,Female,18,Psychology,100.0,2.5,3.84,5.9,9,3.87,4,82.73
ID04010,Male,23,Economics,100.0,3.4,3.12,7.5,7,3.52,4,72.71
ID04011,Male,22,Psychology,73.3,10.8,3.1,5.3,4,3.2,5,82.94
ID04012,Male,21,Engineering,78.1,6.3,3.44,7.6,8,3.75,8,80.22
ID04013,Female,22,Psychology,67.5,4.5,3.71,8.1,5,3.83,7,75.76
ID04014,Male,18,Computer Science,57.8,5.4,2.43,8.5,7,2.26,6,61.37
ID04015,Female,18,Psychology,95.8,7.3,2.54,7.9,12,3.18,5,77.34
ID04016,Male,24,Computer Science,88.3,4.3,2.94,6.7,5,3.35,4,74.01
ID04017,Female,18,Computer Science,85.2,5.7,4.0,8.5,11,4.0,5,86.87
ID04018,Female,23,Business,64.0,13.5,2.97,6.2,15,3.66,4,86.1
ID04019,Male,18,Engineering,100.0,2.0,3.04,7.4,9,3.15,4,71.03
ID04020,Male,19,Mathematics,77.4,4.4,3.41,5.9,7,3.27,7,71.33
ID04021,Male,22,Computer Science,93.0,2.9,3.59,7.3,6,3.86,4,80.43
ID04022,Male,20,Economics,63.2,2.2,3.18,9.2,14,3.04,4,64.36
ID04023,Female,21,Engineering,82.1,4.4,3.68,8.2,10,3.79,6,87.71
ID04024,Female,18,Mathematics,89.4,2.3,2.5,8.4,10,2.77,5,65.7
ID04025,Female,22,Economics,89.9,2.1,2.72,8.7,6,2.73,6,66.21
ID04026,Female,24,Psychology,87.3,3.8,3.68,6.9,6,4.0,4,80.77
ID04027,Male,18,Engineering,92.4,5.6,3.11,5.7,5,3.42,5,77.55
ID04028,Male,23,Economics,68.0,5.3,2.47,4.2,7,2.61,6,58.55
ID04029,Female,18,Engineering,88.0,3.8,2.44,5.4,12,2.6,7,57.93
ID04030,Male,18,Engineering,86.7,1.6,2.69,7.2,10,3.05,6,59.24
ID04031,Female,18,Psychology,88.5,1.5,3.1,4.0,3,3.13,6,67.61
ID04032,Male,24,Psychology,86.1,5.0,3.33,7.3,6,3.76,6,71.0
ID04033,Male,18,Engineering,65.9,2.7,2.94,7.7,14,2.92,5,60.67
ID04034,Female,21,Economics,65.2,4.6,3.29,4.7,8,3.21,5,69.99
ID04035,Male,22,Business,51.8,4.2,2.88,8.3,3,2.34,6,60.3
ID04036,Female,23,Computer Science,97.3,1.0,3.71,6.4,10,3.87,4,75.35
ID04037,Female,18,Psychology,97.4,9.1,4.0,4.5,10,4.0,7,96.53
ID04038,Female,18,Business,97.7,1.5,2.9,4.5,4,2.92,7,72.47
ID04039,Female,18,Psychology,89.6,3.5,3.34,6.9,5,3.74,5,77.31
ID04040,Female,18,Engineering,53.0,1.7,3.3,7.1,9,2.96,5,60.34
ID04041,Female,19,Business,69.6,2.6,3.17,7.0,11,3.16,5,65.98
ID04042,Male,19,Economics,87.6,2.8,3.43,8.6,9,3.65,7,74.58
ID04043,Male,20,Economics,87.0,3.0,3.34,7.1,8,3.49,7,71.37
ID04044,Female,18,Mathematics,81.7,3.5,2.86,6.1,9,3.05,4,64.44
ID04045,Male,20,Computer Science,90.5,10.2,3.76,6.5,11,4.0,6,97.76
ID04046,Male,21,Computer Science,85.2,2.2,3.2,8.6,8,3.32,4,68.44
ID04047,Male,20,Psychology,86.8,5.7,2.91,5.3,11,3.23,6,69.83
ID04048,Female,22,Computer Science,75.4,7.7,4.0,7.2,9,4.0,5,89.12
ID04049,Female,19,Mathematics,99.7,5.4,3.04,7.3,4,3.33,5,77.88
ID04050,Male,19,Economics,78.5,8.6,3.23,8.5,5,3.57,6,75.32
ID04051,Female,18,Business,65.0,5.4,3.19,7.2,10,3.45,5,70.79
ID04052,Female,18,Business,73.4,5.3,3.04,5.6,10,3.22,5,73.35
ID04053,Female,21,Economics,79.8,7.9,3.32,7.3,9,3.62,7,82.75
ID04054,Female,23,Engineering,99.9,4.9,2.68,8.1,12,3.12,8,78.31
ID04055,Female,21,Economics,84.4,7.8,3.4,7.2,9,4.0,4,87.2
ID04056,Male,22,Business,82.2,4.8,2.22,8.6,8,2.5,5,65.02
ID04057,Female,18,Psychology,66.3,7.7,2.45,5.0,9,2.73,8,74.06
ID04058,Male,18,Mathematics,96.8,9.6,4.0,6.8,8,4.0,6,100.0
ID04059,Female,21,Economics,75.2,3.2,2.47,7.0,9,2.4,5,59.65
ID04060,Female,21,Engineering,83.5,2.9,2.12,8.2,12,2.29,6,58.75
ID04061,Male,21,Psychology,100.0,8.6,2.48,8.3,6,2.99,4,74.62
ID04062,Male,19,Economics,92.6,7.6,3.97,7.0,9,4.0,4,93.26
ID04063,Female,20,Psychology,60.6,1.1,2.2,6.5,6,2.03,7,45.66
ID04064,Male,20,Economics,58.5,4.6,2.62,7.3,7,2.35,6,61.04
ID04065,Female,18,Psychology,84.0,10.8,2.37,5.3,7,2.93,7,73.23
ID04066,Male,19,Computer Science,66.8,1.9,2.96,6.3,4,2.81,5,59.14
ID04067,Male,21,Psychology,94.7,1.7,2.88,7.9,12,3.1,8,67.92
ID04068,Female,18,Computer Science,85.6,2.6,2.86,7.5,6,3.25,6,65.51
ID04069,Female,19,Business,87.5,3.1,4.0,6.0,5,4.0,7,77.29
ID04070,Female,22,Computer Science,74.4,1.3,2.5,5.8,9,2.27,4,51.21
ID04071,Male,23,Psychology,100.0,1.9,3.05,5.8,7,3.06,4,67.3
ID04072,Female,19,Mathematics,100.0,1.2,3.27,5.9,8,3.51,7,69.71
ID04073,Female,24,Mathematics,80.8,4.5,2.61,7.2,8,2.99,8,66.33
ID04074,Female,18,Business,90.3,4.5,3.34,8.8,10,3.8,8,78.16
ID04075,Female,20,Psychology,86.5,8.7,2.9,9.0,9,3.29,5,82.1
ID04076,Female,24,Computer Science,81.1,4.7,3.29,5.6,4,3.45,4,77.17
ID04077,Male,21,Mathematics,72.5,5.6,3.05,7.5,10,2.98,8,74.48
ID04078,Male,23,Economics,68.7,6.0,2.07,7.4,12,2.05,7,59.46
ID04079,Female,22,Engineering,68.0,2.1,3.75,7.3,4,3.66,5,73.39
ID04080,Male,23,Psychology,91.1,2.0,4.0,5.5,11,4.0,7,85.07
ID04081,Female,23,Economics,77.2,1.8,3.01,5.9,8,2.67,8,67.05
ID04082,Male,19,Economics,46.3,3.0,2.65,7.5,12,2.24,5,55.14
ID04083,Female,18,Psychology,91.7,2.9,3.85,6.4,5,4.0,7,85.48
ID04084,Female,18,Engineering,84.4,4.2,4.0,7.1,8,4.0,7,77.46
ID04085,Male,23,Mathematics,100.0,6.3,3.02,5.5,8,3.24,6,78.25
ID04086,Male,21,Engineering,90.6,5.6,2.99,6.3,10,3.59,7,74.05
ID04087,Male,18,Business,62.8,2.9,3.06,5.0,7,2.82,5,67.03
ID04088,Female,23,Computer Science,51.6,2.6,2.26,7.4,7,1.78,8,53.89
ID04089,Female,18,Computer Science,74.2,2.8,2.95,6.5,6,2.81,8,60.36
ID04090,Male,21,Economics,75.6,3.0,3.96,7.4,10,3.82,8,83.58
ID04091,Female,22,Mathematics,99.1,1.4,3.02,6.5,12,3.29,7,65.59
ID04092,Male,24,Engineering,84.9,4.8,2.58,7.4,8,2.83,4,62.88
ID04093,Male,23,Economics,100.0,10.8,3.35,9.7,10,3.99,5,91.96
ID04094,Female,20,Psychology,65.1,4.0,2.77,6.2,6,2.73,6,61.41
ID04095,Male,20,Economics,99.5,4.2,3.07,7.7,9,3.33,8,70.81
ID04096,Male,23,Psychology,95.8,5.2,2.47,6.0,13,3.04,6,70.26
ID04097,Male,19,Psychology,54.7,1.9,2.58,6.8,8,2.11,6,54.99
ID04098,Male,22,Business,100.0,2.6,3.47,7.7,7,3.9,4,81.07
ID04099,Male,19,Business,86.4,2.8,3.16,7.4,8,3.37,7,69.35
ID04100,Male,24,Psychology,90.9,1.8,2.71,8.0,10,3.15,5,63.47
ID04101,Female,20,Mathematics,72.0,9.5,3.16,8.4,6,3.58,4,80.36
ID04102,Male,21,Business,100.0,6.2,2.8,8.0,9,3.39,8,80.96
ID04103,Male,23,Business,67.2,6.4,2.71,8.4,4,2.93,4,58.36
ID04104,Male,24,Computer Science,97.5,3.2,3.68,7.3,7,4.0,4,78.5
ID04105,Male,18,Economics,97.3,4.4,3.49,5.9,8,3.81,4,81.13
ID04106,Female,20,Computer Science,70.4,3.1,3.09,8.2,10,3.12,6,63.03
ID04107,Female,22,Mathematics,100.0,3.5,3.17,6.4,8,3.55,4,74.81
ID04108,Male,20,Business,88.5,4.2,3.1,8.0,6,3.6,8,72.77
ID04109,Female,22,Business,94.8,3.6,3.34,5.1,11,3.74,6,74.85
ID04110,Female,22,Engineering,62.1,4.1,2.7,6.5,9,2.86,5,61.04
ID04111,Female,23,Mathematics,100.0,1.3,3.53,6.0,9,3.93,4,78.02
ID04112,Male,22,Economics,66.6,1.9,3.28,7.6,8,3.2,6,64.84
ID04113,Male,19,Economics,100.0,3.0,2.97,6.1,7,3.44,4,70.48
ID04114,Male,24,Economics,70.1,3.4,2.86,7.0,3,2.77,8,63.15
ID04115,Female,21,Mathematics,75.7,3.4,3.52,6.8,6,3.35,5,74.1
ID04116,Male,20,Engineering,96.8,5.5,3.02,8.5,5,3.2,6,71.5
ID04117,Female,21,Engineering,100.0,4.6,2.75,7.7,7,2.99,4,73.4
ID04118,Male,24,Computer Science,65.9,5.1,2.91,7.4,10,3.14,4,65.33
ID04119,Male,18,Mathematics,100.0,2.8,3.48,7.0,8,3.73,5,82.23
ID04120,Female,24,Mathematics,100.0,2.1,2.29,5.8,12,2.34,4,62.46
ID04121,Male,20,Engineering,70.9,3.6,2.92,5.7,6,2.97,7,68.59
ID04122,Male,21,Psychology,100.0,5.9,3.64,7.4,1,3.97,8,83.82
ID04123,Female,21,Psychology,63.1,9.3,3.02,4.9,10,3.07,8,74.79
ID04124,Female,23,Computer Science,75.6,2.8,3.24,6.9,9,3.22,5,65.32
ID04125,Female,23,Psychology,92.2,9.3,3.64,7.2,5,4.0,7,89.58
ID04126,Female,24,Psychology,72.2,2.0,3.55,4.9,10,3.31,6,74.62
ID04127,Female,24,Psychology,89.0,1.4,2.88,6.9,4,3.18,4,69.11
ID04128,Female,18,Business,88.6,3.3,3.03,7.0,8,3.29,4,66.97
ID04129,Male,22,Computer Science,82.2,2.1,3.55,10.0,16,3.24,6,72.19
ID04130,Male,20,Engineering,97.5,2.5,3.57,7.0,8,3.81,6,78.23
ID04131,Male,23,Psychology,81.6,6.7,3.06,8.3,13,3.45,4,77.63
ID04132,Male,20,Economics,88.5,6.4,3.07,7.7,7,3.44,8,71.86
ID04133,Female,18,Business,100.0,4.6,3.23,7.4,15,3.48,7,73.8
ID04134,Female,23,Psychology,96.9,4.4,3.78,8.2,5,4.0,6,86.47
ID04135,Female,23,Business,96.8,2.5,3.63,4.8,7,3.63,8,73.27
ID04136,Male,22,Computer Science,67.8,3.6,3.45,6.9,5,3.66,8,70.25
ID04137,Female,20,Economics,92.9,3.2,2.56,7.4,9,2.67,8,65.31
ID04138,Male,20,Economics,71.8,1.6,2.96,5.6,7,2.85,5,63.1
ID04139,Female,20,Economics,65.8,10.2,2.99,6.9,5,3.2,8,77.54
ID04140,Female,22,Psychology,83.9,3.3,3.81,7.1,8,4.0,6,78.87
ID04141,Male,23,Business,71.4,2.0,2.98,6.7,10,2.8,7,65.36
ID04142,Male,18,Economics,96.9,1.5,3.73,5.7,7,3.67,8,79.37
ID04143,Male,20,Mathematics,97.2,5.2,2.81,5.9,5,3.26,4,71.4
ID04144,Female,21,Mathematics,56.5,9.8,2.85,6.5,2,2.86,6,73.03
ID04145,Female,22,Business,72.6,11.5,3.34,7.6,10,3.68,4,88.22
ID04146,Female,19,Psychology,63.1,3.7,3.88,7.1,6,4.0,5,81.68
ID04147,Male,18,Psychology,78.1,3.3,2.99,7.3,8,2.84,6,69.6
ID04148,Male,21,Computer Science,91.8,4.2,1.82,6.7,13,2.12,8,60.02
ID04149,Female,20,Computer Science,81.4,4.1,2.32,5.7,8,2.45,8,58.62
ID04150,Female,19,Economics,76.2,1.0,3.25,6.5,8,3.35,5,64.16
ID04151,Male,18,Engineering,100.0,3.0,2.36,5.8,7,2.58,5,62.74
ID04152,Male,22,Computer Science,50.4,4.8,2.67,4.0,7,2.48,6,58.48
ID04153,Female,19,Psychology,100.0,5.4,3.11,7.0,8,3.4,8,75.54
ID04154,Male,23,Engineering,76.8,5.6,1.88,6.6,10,1.93,8,60.05
ID04155,Male,24,Computer Science,83.8,4.1,2.91,8.9,10,3.21,5,71.81
ID04156,Male,19,Business,77.1,1.9,2.52,8.0,8,2.34,4,56.81
ID04157,Male,24,Mathematics,100.0,3.7,2.35,7.7,4,2.69,7,66.64
ID04158,Female,21,Computer Science,66.5,7.9,2.7,5.5,7,3.02,5,70.22
ID04159,Female,18,Computer Science,85.2,5.0,2.57,8.5,6,3.04,4,68.8
ID04160,Female,21,Business,92.9,3.4,3.33,7.2,10,3.59,4,71.78
ID04161,Male,21,Psychology,60.8,12.1,3.7,6.5,9,4.0,6,89.84
ID04162,Male,20,Economics,71.2,4.2,2.92,5.8,6,2.76,5,66.18
ID04163,Male,22,Business,82.8,3.6,2.8,6.0,6,3.32,6,68.27
ID04164,Male,19,Economics,71.7,5.9,2.89,6.6,2,3.04,5,67.58
ID04165,Female,18,Computer Science,72.8,1.8,2.55,5.5,8,2.27,7,49.36
ID04166,Male,23,Psychology,79.8,3.3,2.46,7.1,6,2.61,7,57.13
ID04167,Male,22,Engineering,94.7,3.7,2.28,6.8,12,2.58,6,62.24
ID04168,Male,22,Computer Science,79.9,1.3,2.44,8.0,6,2.41,4,56.32
ID04169,Male,18,Business,100.0,4.5,3.92,6.8,7,4.0,6,92.95
ID04170,Male,22,Engineering,70.0,5.4,2.75,4.3,6,2.69,7,67.86
ID04171,Male,20,Mathematics,66.2,2.9,1.63,6.5,7,1.66,5,45.01
ID04172,Female,22,Engineering,100.0,6.1,2.81,5.3,6,2.99,5,75.74
ID04173,Male,20,Business,75.1,7.3,2.3,6.1,8,2.41,6,68.31
ID04174,Male,19,Engineering,65.3,7.8,3.13,5.6,5,3.13,5,73.19
ID04175,Female,19,Business,58.9,2.0,3.08,10.0,6,2.69,6,60.65
ID04176,Female,21,Computer Science,100.0,4.4,3.13,6.5,7,3.4,5,73.57
ID04177,Female,20,Psychology,79.9,5.7,3.08,8.1,9,3.22,5,77.98
ID04178,Female,23,Mathematics,81.2,4.4,2.91,6.5,9,3.38,7,70.29
ID04179,Male,19,Psychology,82.6,7.0,2.37,6.7,9,2.98,6,65.11
ID04180,Male,22,Psychology,100.0,4.6,3.06,6.3,8,3.29,6,75.93
ID04181,Male,18,Psychology,82.3,1.9,3.61,6.0,8,3.87,7,75.54
ID04182,Female,18,Business,100.0,7.0,4.0,6.0,4,4.0,5,93.25
ID04183,Female,24,Business,87.0,4.3,2.98,7.6,11,3.27,4,69.72
ID04184,Male,20,Mathematics,100.0,9.5,3.04,6.9,10,3.57,8,83.84
ID04185,Male,23,Business,97.1,2.0,3.35,9.0,12,3.59,4,75.35
ID04186,Female,21,Economics,84.5,4.3,3.85,6.7,6,4.0,6,81.59
ID04187,Male,22,Business,76.2,9.1,2.86,6.6,13,3.06,5,75.21
ID04188,Female,20,Business,90.0,4.6,3.45,7.1,8,3.86,5,75.13
ID04189,Female,24,Business,92.7,6.3,2.69,7.9,4,3.2,4,73.0
ID04190,Female,18,Computer Science,76.4,7.4,3.26,7.2,4,3.59,8,78.18
ID04191,Female,20,Mathematics,87.5,4.2,3.59,9.0,8,3.67,6,78.67
ID04192,Female,22,Economics,100.0,2.4,2.45,10.0,8,2.49,5,64.08
ID04193,Male,23,Business,100.0,6.7,2.84,8.2,11,3.34,7,79.69
ID04194,Female,23,Mathematics,97.8,3.7,3.58,7.6,10,3.93,4,83.18
ID04195,Female,19,Engineering,100.0,1.0,3.41,4.0,11,3.63,6,75.55
ID04196,Male,22,Computer Science,75.6,8.2,3.62,9.1,12,3.76,6,84.35
ID04197,Male,24,Business,95.5,10.2,3.52,8.8,8,4.0,6,90.97
ID04198,Male,19,Economics,100.0,2.8,2.93,9.3,12,3.07,4,67.76
ID04199,Male,19,Computer Science,71.6,4.1,4.0,8.2,8,4.0,8,79.32
ID04200,Female,19,Economics,77.7,10.6,3.17,5.6,7,3.49,5,84.27
ID04201,Female,20,Computer Science,100.0,9.2,1.57,5.6,9,2.04,7,62.63
ID04202,Male,24,Engineering,70.4,5.7,2.96,5.4,8,2.87,7,69.99
ID04203,Male,18,Mathematics,64.9,8.7,2.87,7.1,15,2.96,5,70.19
ID04204,Female,23,Computer Science,100.0,3.6,3.5,5.9,14,3.57,4,75.34
ID04205,Male,20,Psychology,100.0,1.6,2.87,8.3,7,2.84,5,70.12
ID04206,Male,18,Engineering,91.5,7.7,3.65,6.1,7,4.0,8,87.04
ID04207,Female,23,Psychology,84.3,4.0,3.38,6.5,13,3.83,8,73.04
ID04208,Male,24,Engineering,78.4,1.3,2.6,7.4,7,2.5,8,54.67
ID04209,Male,24,Psychology,89.2,2.8,3.03,6.3,15,3.29,5,70.83
ID04210,Male,22,Psychology,100.0,3.5,2.71,5.6,7,2.79,7,73.39
ID04211,Male,23,Economics,88.6,3.7,3.19,4.3,10,3.59,4,72.2
ID04212,Female,23,Computer Science,100.0,2.6,2.71,8.4,10,2.98,7,66.82
ID04213,Male,24,Computer Science,71.5,2.1,3.14,5.6,9,2.96,6,68.46
ID04214,Male,23,Engineering,84.7,1.2,2.96,6.4,5,3.01,7,58.84
ID04215,Female,21,Mathematics,79.4,1.2,3.02,6.4,11,3.07,7,69.68
ID04216,Female,22,Economics,68.7,3.9,4.0,4.0,4,3.81,8,87.31
ID04217,Male,20,Computer Science,82.7,4.7,2.92,7.4,9,3.37,6,62.11
ID04218,Male,20,Computer Science,91.3,2.0,2.13,9.1,7,2.22,5,55.82
ID04219,Female,18,Economics,92.9,8.6,3.61,8.4,2,4.0,6,87.91
ID04220,Male,20,Business,100.0,3.1,3.6,6.4,9,3.94,4,79.91
ID04221,Male,19,Economics,92.0,3.8,2.11,8.6,12,2.24,4,58.36
ID04222,Female,23,Computer Science,100.0,3.6,2.75,4.4,4,2.79,6,72.45
ID04223,Female,20,Mathematics,86.0,1.0,3.32,8.2,4,3.3,8,68.81
ID04224,Female,18,Business,100.0,7.0,3.36,5.9,6,3.71,6,82.47
ID04225,Female,18,Psychology,100.0,5.6,3.1,8.5,10,3.51,7,78.31
ID04226,Female,19,Economics,93.0,8.8,3.11,7.1,12,3.59,4,85.16
ID04227,Male,18,Psychology,70.1,8.4,2.63,5.2,12,2.7,6,66.94
ID04228,Female,24,Business,76.8,5.2,1.9,7.4,11,1.98,7,50.79
ID04229,Male,21,Business,89.2,5.9,4.0,7.0,8,4.0,5,95.08
ID04230,Male,24,Business,91.8,1.9,2.62,7.4,5,2.97,4,60.85
ID04231,Female,23,Engineering,95.5,3.1,3.19,5.8,6,3.23,4,73.53
ID04232,Female,23,Economics,91.9,3.6,3.02,5.2,13,3.34,8,70.51
ID04233,Male,23,Mathematics,85.1,2.9,3.55,7.9,2,3.75,7,77.53
ID04234,Female,22,Mathematics,75.5,8.3,3.16,6.9,13,3.41,5,84.24
ID04235,Male,20,Psychology,91.0,4.5,3.18,7.9,5,3.52,5,77.21
ID04236,Male,21,Psychology,100.0,2.4,1.78,7.8,8,1.95,4,49.72
ID04237,Male,20,Psychology,100.0,8.0,2.68,8.1,12,3.03,8,73.7
ID04238,Female,21,Economics,93.0,4.5,3.47,9.4,10,3.92,4,78.77
ID04239,Female,20,Computer Science,100.0,6.8,3.43,7.3,4,3.84,7,84.96
ID04240,Male,19,Psychology,79.4,1.9,2.62,5.5,5,2.34,5,54.51
ID04241,Female,24,Business,77.4,4.8,2.31,5.8,9,2.2,5,63.17
ID04242,Male,18,Psychology,73.8,2.3,3.16,6.6,15,3.2,5,63.24
ID04243,Female,18,Business,83.1,4.6,1.65,7.3,5,1.95,8,57.14
ID04244,Male,24,Engineering,78.7,5.7,2.53,9.1,11,2.43,4,71.32
ID04245,Male,19,Computer Science,100.0,1.8,3.98,6.8,8,4.0,5,82.58
ID04246,Female,21,Computer Science,77.9,3.9,3.82,9.5,6,3.61,5,81.12
ID04247,Male,24,Economics,73.0,1.9,3.34,9.7,8,3.14,5,64.28
ID04248,Male,22,Economics,100.0,7.1,3.25,7.6,8,3.9,4,85.76
ID04249,Female,21,Mathematics,78.2,4.2,2.12,7.9,9,2.13,8,55.61
ID04250,Female,18,Engineering,87.3,2.4,2.73,6.3,4,3.01,5,60.9
ID04251,Male,22,Economics,91.8,2.8,2.95,9.5,8,3.26,6,68.24
ID04252,Male,20,Business,67.9,3.1,2.74,6.0,9,2.75,5,59.45
ID04253,Male,22,Engineering,100.0,8.7,2.92,8.8,8,3.22,8,81.57
ID04254,Male,21,Computer Science,94.6,3.8,3.75,5.5,8,3.88,5,85.66
ID04255,Male,19,Business,100.0,6.4,2.83,8.0,9,3.46,5,74.36
ID04256,Female,20,Engineering,74.8,3.9,2.93,8.7,10,3.0,5,71.99
ID04257,Female,21,Computer Science,86.5,1.9,3.47,8.4,4,3.72,5,69.16
ID04258,Male,20,Economics,85.6,2.8,2.39,6.3,6,2.7,4,64.71
ID04259,Male,22,Business,89.0,4.9,2.68,6.6,10,3.02,7,65.85
ID04260,Male,18,Business,63.2,1.1,2.73,9.3,9,2.61,4,55.53
ID04261,Male,21,Computer Science,86.7,5.4,3.13,6.2,6,3.62,5,74.04
ID04262,Female,19,Business,63.6,2.6,2.93,6.3,7,2.97,5,60.36
ID04263,Male,24,Economics,90.4,4.4,2.94,9.3,7,3.21,5,74.23
ID04264,Male,22,Economics,53.1,2.9,2.77,6.9,10,2.37,7,61.66
ID04265,Female,21,Economics,57.2,6.0,2.56,6.9,9,2.38,6,65.07
ID04266,Male,19,Computer Science,97.3,4.1,3.4,9.8,10,3.66,8,78.06
ID04267,Female,21,Psychology,76.8,5.8,2.93,6.0,3,2.96,5,71.64
ID04268,Male,22,Psychology,70.2,1.2,3.41,5.9,4,3.11,8,64.49
ID04269,Female,21,Business,100.0,3.6,2.54,7.3,8,2.99,4,64.15
ID04270,Female,20,Economics,89.9,2.5,2.77,7.0,6,2.97,6,62.12
ID04271,Female,22,Business,98.1,5.3,2.99,5.8,7,3.49,7,74.92
ID04272,Female,21,Computer Science,82.5,7.0,3.04,8.2,6,3.41,6,77.17
ID04273,Male,24,Business,100.0,6.9,3.48,7.0,8,4.0,8,80.91
ID04274,Male,18,Mathematics,75.9,8.9,2.88,7.1,8,3.18,5,76.24
ID04275,Female,21,Psychology,100.0,7.1,3.47,7.0,10,3.97,4,91.46
ID04276,Female,20,Business,84.1,3.5,3.29,5.4,6,3.67,7,76.63
ID04277,Male,19,Business,60.2,2.2,3.05,5.8,9,2.75,4,59.63
ID04278,Male,24,Engineering,92.2,1.3,2.62,4.6,6,2.67,7,57.48
ID04279,Male,19,Business,89.7,2.1,3.48,8.7,9,3.55,7,75.85
ID04280,Male,24,Mathematics,69.2,1.1,2.64,7.0,8,2.48,8,48.85
ID04281,Male,19,Psychology,71.2,1.6,3.09,8.5,7,3.09,6,66.82
ID04282,Female,18,Engineering,84.6,4.7,3.07,6.3,9,3.28,8,72.12
ID04283,Male,20,Computer Science,90.2,1.2,3.0,8.7,7,3.02,4,71.69
ID04284,Male,22,Computer Science,47.9,5.0,2.91,4.6,5,2.71,6,56.81
ID04285,Female,19,Psychology,100.0,2.8,2.69,8.5,10,2.78,4,70.34
ID04286,Female,24,Computer Science,77.6,4.2,2.29,6.9,7,2.48,7,58.99
ID04287,Female,20,Mathematics,65.0,4.3,3.8,4.9,10,3.7,7,76.11
ID04288,Female,21,Business,99.1,9.0,2.85,4.0,8,3.2,8,77.85
ID04289,Male,18,Psychology,84.6,4.4,3.04,7.8,3,3.42,7,73.54
ID04290,Female,20,Engineering,100.0,1.7,3.03,8.5,11,3.17,5,72.09
ID04291,Male,20,Business,91.6,2.2,3.65,7.1,7,3.73,4,82.84
ID04292,Male,22,Computer Science,85.0,4.3,4.0,7.9,3,4.0,8,87.87
ID04293,Female,20,Computer Science,82.7,3.4,3.18,7.7,6,3.36,6,69.42
ID04294,Female,22,Engineering,92.2,4.4,3.02,7.1,11,3.28,4,70.36
ID04295,Male,18,Mathematics,78.8,5.1,2.54,8.4,6,2.57,8,60.72
ID04296,Male,18,Engineering,72.2,2.3,2.38,4.8,7,2.4,8,59.79
ID04297,Male,21,Psychology,94.1,5.2,2.21,7.1,9,2.43,6,61.98
ID04298,Male,22,Engineering,82.8,5.5,2.7,8.0,11,3.25,7,73.27
ID04299,Male,22,Computer Science,85.5,4.4,2.05,6.3,5,2.52,4,59.94
ID04300,Female,19,Mathematics,100.0,10.5,3.64,7.4,13,4.0,4,97.04
ID04301,Male,19,Mathematics,83.3,1.3,3.31,5.2,8,3.37,5,68.02
ID04302,Female,21,Economics,85.2,9.8,2.97,7.1,10,3.77,7,83.72
ID04303,Female,18,Engineering,76.0,3.3,3.65,5.9,6,3.42,4,75.74
ID04304,Female,23,Psychology,91.5,2.5,2.56,6.2,7,2.68,4,61.97
ID04305,Female,19,Computer Science,90.2,5.3,2.69,7.9,3,3.2,7,72.23
ID04306,Male,20,Business,98.5,2.8,2.13,4.4,10,2.31,7,59.08
ID04307,Male,18,Mathematics,76.3,6.7,3.49,5.4,8,3.49,7,78.07
ID04308,Female,23,Engineering,78.1,3.2,2.69,8.1,6,2.47,7,64.71
ID04309,Female,20,Economics,96.9,7.3,3.11,6.8,7,3.71,8,81.4
ID04310,Female,24,Psychology,88.8,2.0,3.6,5.9,6,3.73,7,77.17
ID04311,Male,22,Psychology,71.4,4.8,3.79,7.7,8,3.78,6,78.2
ID04312,Female,18,Computer Science,100.0,2.4,3.09,5.3,8,3.44,8,68.66
ID04313,Male,24,Mathematics,59.5,4.9,3.29,5.3,7,3.01,5,75.12
ID04314,Female,21,Computer Science,96.8,1.5,2.65,6.7,8,2.82,4,68.28
ID04315,Female,22,Economics,66.0,1.6,3.94,6.8,14,3.96,7,76.53
ID04316,Male,22,Business,100.0,3.2,3.02,5.9,13,3.23,5,71.76
ID04317,Female,20,Business,61.8,7.5,3.14,6.6,6,3.17,8,72.72
ID04318,Male,24,Business,100.0,1.3,2.9,9.0,10,3.15,6,71.62
